"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Timepoint","Direction"
"05120","05120","36/823","89/10648",0.404494382022472,5.2333610932871,11.6068985256398,8.95576398995149e-18,1.90506590323206e-15,1.4978855786003e-15,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene017972-RA/KfGene018011-RA/KfGene020047-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031702-RA/KfGene033763-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043961-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene060687-RA",36,"02","Higher_in_LP6_CAM"
"05323","05323","34/823","80/10648",0.425,5.49866342648846,11.6890538228213,1.16162555075126e-17,1.90506590323206e-15,1.4978855786003e-15,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene017972-RA/KfGene018011-RA/KfGene020047-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031702-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene060687-RA",34,"02","Higher_in_LP6_CAM"
"00500","00500","62/823","255/10648",0.243137254901961,3.14571748504991,10.0373584065436,1.30590056184318e-16,1.42778461428188e-14,1.12261627246168e-14,"KfGene000193-RA/KfGene001270-RA/KfGene001448-RA/KfGene001559-RA/KfGene001686-RA/KfGene001749-RA/KfGene001766-RA/KfGene002734-RA/KfGene003386-RA/KfGene003672-RA/KfGene004115-RA/KfGene006297-RA/KfGene006397-RA/KfGene006440-RA/KfGene006538-RA/KfGene009235-RA/KfGene009285-RA/KfGene009369-RA/KfGene009470-RA/KfGene011801-RA/KfGene015094-RA/KfGene015644-RA/KfGene018719-RA/KfGene023519-RA/KfGene023525-RA/KfGene024907-RA/KfGene028412-RA/KfGene028416-RA/KfGene028446-RA/KfGene028463-RA/KfGene031017-RA/KfGene031031-RA/KfGene031809-RA/KfGene031903-RA/KfGene032190-RA/KfGene032640-RA/KfGene032975-RA/KfGene033036-RA/KfGene033403-RA/KfGene034104-RA/KfGene034119-RA/KfGene034445-RA/KfGene034459-RA/KfGene040238-RA/KfGene044394-RA/KfGene045745-RA/KfGene045784-RA/KfGene045856-RA/KfGene045942-RA/KfGene046110-RA/KfGene046111-RA/KfGene048024-RA/KfGene048785-RA/KfGene048937-RA/KfGene049548-RA/KfGene051889-RA/KfGene054842-RA/KfGene055241-RA/KfGene055382-RA/KfGene058959-RA/KfGene060141-RA/KfGene060509-RA",62,"02","Higher_in_LP6_CAM"
"04966","04966","28/823","61/10648",0.459016393442623,5.93876859948609,11.1955234597502,7.74457673500466e-16,6.35055292270382e-14,4.9932139475688e-14,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene017972-RA/KfGene018011-RA/KfGene020047-RA/KfGene020079-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene060687-RA",28,"02","Higher_in_LP6_CAM"
"05110","05110","37/823","107/10648",0.345794392523364,4.47389877471298,10.4523852103581,1.33193047369358e-15,8.73746390742988e-14,6.86995718010372e-14,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene017972-RA/KfGene018011-RA/KfGene020047-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031326-RA/KfGene031334-RA/KfGene031702-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene055558-RA/KfGene060687-RA",37,"02","Higher_in_LP6_CAM"
"00190","00190","58/823","259/10648",0.223938223938224,2.89731981591034,8.94645159682464,6.43236034369137e-14,3.51635698788462e-12,2.76478646351647e-12,"KfGene001979-RA/KfGene003351-RA/KfGene003366-RA/KfGene006081-RA/KfGene006087-RA/KfGene008502-RA/KfGene015451-RA/KfGene015479-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene017972-RA/KfGene018011-RA/KfGene020047-RA/KfGene020079-RA/KfGene021999-RA/KfGene022117-RA/KfGene022136-RA/KfGene022137-RA/KfGene022175-RA/KfGene022899-RA/KfGene022906-RA/KfGene022936-RA/KfGene023944-RA/KfGene024351-RA/KfGene024731-RA/KfGene027825-RA/KfGene028740-RA/KfGene031702-RA/KfGene037084-RA/KfGene037176-RA/KfGene037358-RA/KfGene037428-RA/KfGene038703-RA/KfGene041090-RA/KfGene041093-RA/KfGene041175-RA/KfGene041191-RA/KfGene043637-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene045226-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene050847-RA/KfGene050914-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene057598-RA/KfGene060687-RA",58,"02","Higher_in_LP6_CAM"
"02026","02026","17/823","26/10648",0.653846153846154,8.45948219459763,11.0214687147142,1.72231286618504e-13,8.07026600155276e-12,6.34536319120804e-12,"KfGene000193-RA/KfGene001559-RA/KfGene001686-RA/KfGene009470-RA/KfGene015094-RA/KfGene018719-RA/KfGene028412-RA/KfGene028416-RA/KfGene031809-RA/KfGene031903-RA/KfGene033036-RA/KfGene048785-RA/KfGene048937-RA/KfGene051889-RA/KfGene055241-RA/KfGene055382-RA/KfGene060509-RA",17,"02","Higher_in_LP6_CAM"
"04721","04721","38/823","142/10648",0.267605633802817,3.46229014426779,8.54893403153185,5.18813763785167e-12,2.12713643151919e-10,1.67249173851797e-10,"KfGene000252-RA/KfGene000486-RA/KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene017972-RA/KfGene018011-RA/KfGene020047-RA/KfGene020079-RA/KfGene020856-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031702-RA/KfGene038703-RA/KfGene038783-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene060687-RA",38,"02","Higher_in_LP6_CAM"
"01120","01120","103/823","718/10648",0.143454038997214,1.85601288850831,6.87408925203732,2.66045463342524e-10,9.3558038530212e-09,7.35613589213798e-09,"KfGene001749-RA/KfGene001766-RA/KfGene002788-RA/KfGene002819-RA/KfGene002864-RA/KfGene002880-RA/KfGene005579-RA/KfGene006301-RA/KfGene006330-RA/KfGene006401-RA/KfGene006698-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene009024-RA/KfGene009285-RA/KfGene009369-RA/KfGene010020-RA/KfGene010169-RA/KfGene010181-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene016319-RA/KfGene016399-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene018994-RA/KfGene019180-RA/KfGene019359-RA/KfGene019490-RA/KfGene020112-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021290-RA/KfGene021303-RA/KfGene022097-RA/KfGene023457-RA/KfGene023519-RA/KfGene023525-RA/KfGene023606-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024129-RA/KfGene024487-RA/KfGene024519-RA/KfGene024907-RA/KfGene028229-RA/KfGene028309-RA/KfGene028926-RA/KfGene028929-RA/KfGene029112-RA/KfGene029263-RA/KfGene029912-RA/KfGene030591-RA/KfGene032975-RA/KfGene033283-RA/KfGene033355-RA/KfGene033377-RA/KfGene033570-RA/KfGene035554-RA/KfGene036265-RA/KfGene036341-RA/KfGene036395-RA/KfGene036761-RA/KfGene036818-RA/KfGene038178-RA/KfGene038671-RA/KfGene039917-RA/KfGene039949-RA/KfGene041002-RA/KfGene041045-RA/KfGene041095-RA/KfGene041145-RA/KfGene042550-RA/KfGene042705-RA/KfGene043127-RA/KfGene043724-RA/KfGene043780-RA/KfGene044109-RA/KfGene044411-RA/KfGene044722-RA/KfGene044746-RA/KfGene045745-RA/KfGene045784-RA/KfGene046242-RA/KfGene046260-RA/KfGene048527-RA/KfGene048531-RA/KfGene049446-RA/KfGene050847-RA/KfGene050914-RA/KfGene057760-RA/KfGene058884-RA/KfGene058959-RA/KfGene060141-RA/KfGene060545-RA",103,"02","Higher_in_LP6_CAM"
"00010","00010","51/823","258/10648",0.197674418604651,2.55751787278533,7.32963559121783,2.85237922348207e-10,9.3558038530212e-09,7.35613589213798e-09,"KfGene005579-RA/KfGene006301-RA/KfGene006401-RA/KfGene009285-RA/KfGene009369-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021290-RA/KfGene021303-RA/KfGene023457-RA/KfGene023519-RA/KfGene023525-RA/KfGene023606-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024487-RA/KfGene024519-RA/KfGene024907-RA/KfGene028926-RA/KfGene028929-RA/KfGene029112-RA/KfGene032975-RA/KfGene033570-RA/KfGene035554-RA/KfGene036341-RA/KfGene036395-RA/KfGene036818-RA/KfGene038178-RA/KfGene039917-RA/KfGene039949-RA/KfGene041095-RA/KfGene042550-RA/KfGene042705-RA/KfGene044109-RA/KfGene048527-RA/KfGene048531-RA/KfGene058884-RA/KfGene058959-RA/KfGene060141-RA/KfGene060545-RA",51,"02","Higher_in_LP6_CAM"
