"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Timepoint","Direction"
"05323","05323","33/746","80/10648",0.4125,5.88780160857909,12.0443603620826,5.45200240866467e-18,1.72127723398668e-15,1.31471110939932e-15,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene020047-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene023146-RA/KfGene023154-RA/KfGene027825-RA/KfGene031702-RA/KfGene032347-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044125-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene060687-RA",33,"06","Higher_in_LP6_CAM"
"00190","00190","61/746","259/10648",0.235521235521236,3.36170256813688,10.5611154583341,1.04955928901627e-17,1.72127723398668e-15,1.31471110939932e-15,"KfGene001963-RA/KfGene001979-RA/KfGene003351-RA/KfGene003366-RA/KfGene006034-RA/KfGene006043-RA/KfGene006081-RA/KfGene006087-RA/KfGene008502-RA/KfGene015451-RA/KfGene015479-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene020047-RA/KfGene020079-RA/KfGene021987-RA/KfGene022117-RA/KfGene022136-RA/KfGene022137-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene023944-RA/KfGene024351-RA/KfGene027825-RA/KfGene028740-RA/KfGene031702-RA/KfGene032347-RA/KfGene033159-RA/KfGene037084-RA/KfGene037176-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044125-RA/KfGene044692-RA/KfGene045226-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene049906-RA/KfGene050847-RA/KfGene050914-RA/KfGene051861-RA/KfGene052253-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene056694-RA/KfGene057585-RA/KfGene057598-RA/KfGene057800-RA/KfGene058904-RA/KfGene060070-RA/KfGene060687-RA",61,"06","Higher_in_LP6_CAM"
"05120","05120","33/746","89/10648",0.370786516853933,5.29240594029581,11.1610736859212,2.49160615456273e-16,2.72415606232192e-14,2.08070970100327e-14,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene020047-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031702-RA/KfGene032347-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043379-RA/KfGene043637-RA/KfGene043961-RA/KfGene043981-RA/KfGene044125-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene060687-RA",33,"06","Higher_in_LP6_CAM"
"00500","00500","58/746","255/10648",0.227450980392157,3.24651211691111,9.96620856985133,3.83697676889778e-16,3.14632095049618e-14,2.4031591342044e-14,"KfGene000193-RA/KfGene001270-RA/KfGene001686-RA/KfGene001749-RA/KfGene001766-RA/KfGene003386-RA/KfGene004095-RA/KfGene004115-RA/KfGene006440-RA/KfGene006538-RA/KfGene007997-RA/KfGene009285-RA/KfGene009369-RA/KfGene009470-RA/KfGene010810-RA/KfGene015592-RA/KfGene015644-RA/KfGene018719-RA/KfGene023519-RA/KfGene023525-RA/KfGene028412-RA/KfGene028416-RA/KfGene028446-RA/KfGene028463-RA/KfGene031809-RA/KfGene031903-RA/KfGene032190-RA/KfGene032640-RA/KfGene032644-RA/KfGene032975-RA/KfGene033036-RA/KfGene033330-RA/KfGene033394-RA/KfGene033403-RA/KfGene034104-RA/KfGene034118-RA/KfGene034119-RA/KfGene034445-RA/KfGene036809-RA/KfGene039556-RA/KfGene039557-RA/KfGene040238-RA/KfGene044394-RA/KfGene045856-RA/KfGene046110-RA/KfGene046111-RA/KfGene046240-RA/KfGene048785-RA/KfGene048937-RA/KfGene054752-RA/KfGene054765-RA/KfGene054842-RA/KfGene055241-RA/KfGene055382-RA/KfGene058959-RA/KfGene060141-RA/KfGene060271-RA/KfGene060509-RA",58,"06","Higher_in_LP6_CAM"
"00710","00710","38/746","132/10648",0.287878787878788,4.10902591599643,9.86523872140886,1.92350571794381e-14,1.26181975097114e-12,9.63777601832897e-13,"KfGene001359-RA/KfGene001627-RA/KfGene002788-RA/KfGene002819-RA/KfGene004468-RA/KfGene004483-RA/KfGene006301-RA/KfGene006401-RA/KfGene006698-RA/KfGene006729-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene009128-RA/KfGene009143-RA/KfGene012662-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene020112-RA/KfGene022097-RA/KfGene023695-RA/KfGene023703-RA/KfGene024487-RA/KfGene024519-RA/KfGene026489-RA/KfGene029912-RA/KfGene030171-RA/KfGene033355-RA/KfGene036265-RA/KfGene039498-RA/KfGene039528-RA/KfGene040550-RA/KfGene041095-RA/KfGene044109-RA/KfGene048527-RA/KfGene048531-RA",38,"06","Higher_in_LP6_CAM"
"01200","01200","87/746","537/10648",0.162011173184358,2.31245974807914,8.56638640553252,5.4429708541664e-14,2.97549073361096e-12,2.27267905840632e-12,"KfGene001359-RA/KfGene001627-RA/KfGene002788-RA/KfGene002819-RA/KfGene004468-RA/KfGene004483-RA/KfGene006301-RA/KfGene006330-RA/KfGene006401-RA/KfGene006698-RA/KfGene006729-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene008940-RA/KfGene009128-RA/KfGene009143-RA/KfGene009285-RA/KfGene009369-RA/KfGene010774-RA/KfGene010810-RA/KfGene012662-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene016319-RA/KfGene016399-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene018994-RA/KfGene019359-RA/KfGene019490-RA/KfGene020112-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021303-RA/KfGene021651-RA/KfGene021654-RA/KfGene022097-RA/KfGene023519-RA/KfGene023525-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024487-RA/KfGene024519-RA/KfGene026489-RA/KfGene028108-RA/KfGene028429-RA/KfGene029912-RA/KfGene030171-RA/KfGene030581-RA/KfGene030584-RA/KfGene030591-RA/KfGene033355-RA/KfGene033377-RA/KfGene033570-RA/KfGene036234-RA/KfGene036265-RA/KfGene036275-RA/KfGene036395-RA/KfGene036809-RA/KfGene036818-RA/KfGene036830-RA/KfGene038671-RA/KfGene039498-RA/KfGene039528-RA/KfGene039917-RA/KfGene039949-RA/KfGene040550-RA/KfGene041095-RA/KfGene041145-RA/KfGene043127-RA/KfGene044109-RA/KfGene047682-RA/KfGene048527-RA/KfGene048531-RA/KfGene049446-RA/KfGene050847-RA/KfGene050914-RA/KfGene054831-RA/KfGene060545-RA",87,"06","Higher_in_LP6_CAM"
"04966","04966","25/746","61/10648",0.40983606557377,5.84977805124599,10.4261004408156,7.27725847350528e-14,3.4099153990139e-12,2.60449250630715e-12,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene020047-RA/KfGene020079-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene032347-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044125-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene060687-RA",25,"06","Higher_in_LP6_CAM"
"01120","01120","103/746","718/10648",0.143454038997214,2.04758526439992,7.97808315366303,6.76677184739085e-13,2.77437645743025e-11,2.11906802589345e-11,"KfGene001359-RA/KfGene001627-RA/KfGene001749-RA/KfGene001766-RA/KfGene002788-RA/KfGene002819-RA/KfGene004468-RA/KfGene004483-RA/KfGene006301-RA/KfGene006330-RA/KfGene006401-RA/KfGene006698-RA/KfGene006729-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene008566-RA/KfGene008940-RA/KfGene009128-RA/KfGene009143-RA/KfGene009285-RA/KfGene009369-RA/KfGene010020-RA/KfGene010774-RA/KfGene010810-RA/KfGene012662-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene016319-RA/KfGene016399-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene018994-RA/KfGene019359-RA/KfGene019490-RA/KfGene020112-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021303-RA/KfGene021651-RA/KfGene021654-RA/KfGene022097-RA/KfGene023519-RA/KfGene023525-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024487-RA/KfGene024519-RA/KfGene026489-RA/KfGene028108-RA/KfGene028429-RA/KfGene029263-RA/KfGene029912-RA/KfGene029949-RA/KfGene030171-RA/KfGene030581-RA/KfGene030584-RA/KfGene030591-RA/KfGene032975-RA/KfGene033355-RA/KfGene033377-RA/KfGene033570-RA/KfGene034219-RA/KfGene035272-RA/KfGene035310-RA/KfGene036265-RA/KfGene036341-RA/KfGene036395-RA/KfGene036761-RA/KfGene036809-RA/KfGene036818-RA/KfGene036830-RA/KfGene038178-RA/KfGene038671-RA/KfGene039498-RA/KfGene039528-RA/KfGene039917-RA/KfGene039949-RA/KfGene040550-RA/KfGene041095-RA/KfGene041145-RA/KfGene043127-RA/KfGene043724-RA/KfGene043780-RA/KfGene044109-RA/KfGene048527-RA/KfGene048531-RA/KfGene049446-RA/KfGene050847-RA/KfGene050914-RA/KfGene052538-RA/KfGene054831-RA/KfGene057760-RA/KfGene058959-RA/KfGene060141-RA/KfGene060545-RA",103,"06","Higher_in_LP6_CAM"
"02026","02026","16/746","26/10648",0.615384615384615,8.78366673540936,10.906598807403,7.89587759073609e-13,2.87760872195715e-11,2.19791680303531e-11,"KfGene000193-RA/KfGene001686-RA/KfGene007997-RA/KfGene009470-RA/KfGene018719-RA/KfGene028412-RA/KfGene028416-RA/KfGene031809-RA/KfGene031903-RA/KfGene033036-RA/KfGene048785-RA/KfGene048937-RA/KfGene055241-RA/KfGene055382-RA/KfGene060271-RA/KfGene060509-RA",16,"06","Higher_in_LP6_CAM"
"05110","05110","31/746","107/10648",0.289719626168224,4.13530104482473,8.94647204298261,4.20971301321344e-12,1.38078586833401e-10,1.05464389173137e-10,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene020047-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031702-RA/KfGene032347-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044125-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene060687-RA",31,"06","Higher_in_LP6_CAM"
