"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Timepoint","Direction"
"03010","03010","296/1903","590/10648",0.501694915254237,2.807171548937,21.0679697024708,1.7793973828565e-76,6.21009686616918e-74,5.84391561527608e-74,"KfGene000197-RA/KfGene000220-RA/KfGene000370-RA/KfGene000680-RA/KfGene000730-RA/KfGene000954-RA/KfGene001272-RA/KfGene001562-RA/KfGene001568-RA/KfGene001658-RA/KfGene001992-RA/KfGene001997-RA/KfGene002794-RA/KfGene002813-RA/KfGene002863-RA/KfGene002897-RA/KfGene002901-RA/KfGene003266-RA/KfGene003380-RA/KfGene003884-RA/KfGene003898-RA/KfGene003971-RA/KfGene004067-RA/KfGene004297-RA/KfGene004497-RA/KfGene004708-RA/KfGene004789-RA/KfGene004976-RA/KfGene004983-RA/KfGene005498-RA/KfGene005528-RA/KfGene005685-RA/KfGene005688-RA/KfGene005871-RA/KfGene006046-RA/KfGene006125-RA/KfGene006217-RA/KfGene006295-RA/KfGene006306-RA/KfGene006387-RA/KfGene006593-RA/KfGene006707-RA/KfGene006791-RA/KfGene006799-RA/KfGene006814-RA/KfGene006828-RA/KfGene006860-RA/KfGene006873-RA/KfGene007089-RA/KfGene007116-RA/KfGene007247-RA/KfGene008191-RA/KfGene008282-RA/KfGene008417-RA/KfGene008878-RA/KfGene009439-RA/KfGene009663-RA/KfGene009753-RA/KfGene010795-RA/KfGene010846-RA/KfGene010891-RA/KfGene011024-RA/KfGene011112-RA/KfGene011296-RA/KfGene011313-RA/KfGene011481-RA/KfGene012950-RA/KfGene013461-RA/KfGene013532-RA/KfGene013646-RA/KfGene013783-RA/KfGene013800-RA/KfGene014216-RA/KfGene014342-RA/KfGene014448-RA/KfGene014576-RA/KfGene015093-RA/KfGene016203-RA/KfGene016525-RA/KfGene016917-RA/KfGene016959-RA/KfGene017025-RA/KfGene017074-RA/KfGene017206-RA/KfGene017226-RA/KfGene017247-RA/KfGene017254-RA/KfGene017310-RA/KfGene017336-RA/KfGene017348-RA/KfGene017376-RA/KfGene017450-RA/KfGene017600-RA/KfGene017981-RA/KfGene018098-RA/KfGene018114-RA/KfGene018186-RA/KfGene018957-RA/KfGene019057-RA/KfGene019347-RA/KfGene019420-RA/KfGene019452-RA/KfGene019512-RA/KfGene019924-RA/KfGene020093-RA/KfGene020122-RA/KfGene020569-RA/KfGene020575-RA/KfGene020627-RA/KfGene020674-RA/KfGene020806-RA/KfGene020927-RA/KfGene021201-RA/KfGene021225-RA/KfGene021369-RA/KfGene021420-RA/KfGene022408-RA/KfGene022477-RA/KfGene022492-RA/KfGene022587-RA/KfGene022909-RA/KfGene023725-RA/KfGene023766-RA/KfGene024192-RA/KfGene024725-RA/KfGene024789-RA/KfGene025802-RA/KfGene026189-RA/KfGene026511-RA/KfGene026516-RA/KfGene027094-RA/KfGene027106-RA/KfGene027366-RA/KfGene027367-RA/KfGene027374-RA/KfGene027707-RA/KfGene027777-RA/KfGene027834-RA/KfGene027997-RA/KfGene028038-RA/KfGene028050-RA/KfGene028053-RA/KfGene028251-RA/KfGene028380-RA/KfGene028742-RA/KfGene029093-RA/KfGene029222-RA/KfGene029271-RA/KfGene029732-RA/KfGene029790-RA/KfGene029971-RA/KfGene030059-RA/KfGene030190-RA/KfGene030211-RA/KfGene030246-RA/KfGene030278-RA/KfGene030484-RA/KfGene030752-RA/KfGene031002-RA/KfGene031009-RA/KfGene031018-RA/KfGene031032-RA/KfGene031110-RA/KfGene031541-RA/KfGene031718-RA/KfGene031757-RA/KfGene031771-RA/KfGene031786-RA/KfGene031854-RA/KfGene032138-RA/KfGene032382-RA/KfGene032505-RA/KfGene032564-RA/KfGene033251-RA/KfGene033580-RA/KfGene033590-RA/KfGene034485-RA/KfGene034572-RA/KfGene034640-RA/KfGene034682-RA/KfGene035450-RA/KfGene035551-RA/KfGene036784-RA/KfGene037507-RA/KfGene037539-RA/KfGene037543-RA/KfGene037959-RA/KfGene038469-RA/KfGene038568-RA/KfGene038775-RA/KfGene038789-RA/KfGene039171-RA/KfGene039305-RA/KfGene039497-RA/KfGene039529-RA/KfGene039712-RA/KfGene039737-RA/KfGene039834-RA/KfGene039852-RA/KfGene040478-RA/KfGene040881-RA/KfGene040882-RA/KfGene040953-RA/KfGene041163-RA/KfGene042392-RA/KfGene042608-RA/KfGene042912-RA/KfGene042964-RA/KfGene043063-RA/KfGene043073-RA/KfGene043238-RA/KfGene043256-RA/KfGene043328-RA/KfGene043578-RA/KfGene043605-RA/KfGene043737-RA/KfGene043738-RA/KfGene044403-RA/KfGene044495-RA/KfGene045157-RA/KfGene045217-RA/KfGene045249-RA/KfGene045258-RA/KfGene045289-RA/KfGene045333-RA/KfGene045384-RA/KfGene045388-RA/KfGene045397-RA/KfGene045400-RA/KfGene045772-RA/KfGene045813-RA/KfGene045838-RA/KfGene045862-RA/KfGene045935-RA/KfGene045950-RA/KfGene046609-RA/KfGene046629-RA/KfGene046686-RA/KfGene046696-RA/KfGene046703-RA/KfGene047090-RA/KfGene048376-RA/KfGene048384-RA/KfGene048386-RA/KfGene048400-RA/KfGene048402-RA/KfGene048410-RA/KfGene048520-RA/KfGene048524-RA/KfGene048958-RA/KfGene048982-RA/KfGene049225-RA/KfGene049239-RA/KfGene049531-RA/KfGene049562-RA/KfGene049672-RA/KfGene049735-RA/KfGene049772-RA/KfGene049806-RA/KfGene049849-RA/KfGene049994-RA/KfGene050025-RA/KfGene050346-RA/KfGene050349-RA/KfGene050382-RA/KfGene050449-RA/KfGene050542-RA/KfGene050573-RA/KfGene051231-RA/KfGene051799-RA/KfGene051972-RA/KfGene052143-RA/KfGene052175-RA/KfGene052206-RA/KfGene052423-RA/KfGene052551-RA/KfGene052925-RA/KfGene052935-RA/KfGene052987-RA/KfGene053096-RA/KfGene053121-RA/KfGene053203-RA/KfGene053338-RA/KfGene053487-RA/KfGene053765-RA/KfGene053775-RA/KfGene053989-RA/KfGene054114-RA/KfGene054146-RA/KfGene054199-RA/KfGene054357-RA/KfGene054850-RA/KfGene054901-RA/KfGene055374-RA/KfGene055516-RA/KfGene055613-RA",296,"18","Higher_in_LP1_C3"
"05322","05322","31/1903","63/10648",0.492063492063492,2.75328011744197,6.5107237056371,1.24361105464454e-08,2.17010129035472e-06,2.04214025815314e-06,"KfGene002770-RA/KfGene005201-RA/KfGene008859-RA/KfGene013908-RA/KfGene013918-RA/KfGene014409-RA/KfGene014499-RA/KfGene014565-RA/KfGene015979-RA/KfGene016556-RA/KfGene017302-RA/KfGene017303-RA/KfGene017304-RA/KfGene017355-RA/KfGene017357-RA/KfGene017361-RA/KfGene020733-RA/KfGene022478-RA/KfGene022479-RA/KfGene022583-RA/KfGene022586-RA/KfGene028203-RA/KfGene031054-RA/KfGene031062-RA/KfGene033315-RA/KfGene043193-RA/KfGene045883-RA/KfGene045908-RA/KfGene046635-RA/KfGene049713-RA/KfGene054679-RA",31,"18","Higher_in_LP1_C3"
"04110","04110","81/1903","255/10648",0.317647058823529,1.77735464127848,5.86100290651411,3.85367119956229e-08,4.48310416215746e-06,4.21875583952082e-06,"KfGene000610-RA/KfGene000612-RA/KfGene000720-RA/KfGene001027-RA/KfGene001217-RA/KfGene001774-RA/KfGene002760-RA/KfGene003185-RA/KfGene003763-RA/KfGene004025-RA/KfGene008722-RA/KfGene008995-RA/KfGene009278-RA/KfGene009362-RA/KfGene009438-RA/KfGene009574-RA/KfGene009582-RA/KfGene009782-RA/KfGene009783-RA/KfGene009824-RA/KfGene010122-RA/KfGene012611-RA/KfGene016582-RA/KfGene016592-RA/KfGene018422-RA/KfGene018714-RA/KfGene020176-RA/KfGene021528-RA/KfGene021540-RA/KfGene022126-RA/KfGene022572-RA/KfGene022686-RA/KfGene022932-RA/KfGene024772-RA/KfGene025015-RA/KfGene025063-RA/KfGene025545-RA/KfGene029947-RA/KfGene029965-RA/KfGene030147-RA/KfGene030168-RA/KfGene030733-RA/KfGene031742-RA/KfGene032111-RA/KfGene032278-RA/KfGene033062-RA/KfGene033685-RA/KfGene036381-RA/KfGene037598-RA/KfGene037617-RA/KfGene038547-RA/KfGene039085-RA/KfGene039251-RA/KfGene040034-RA/KfGene040043-RA/KfGene040073-RA/KfGene040078-RA/KfGene040210-RA/KfGene040252-RA/KfGene040967-RA/KfGene040968-RA/KfGene041100-RA/KfGene041240-RA/KfGene041949-RA/KfGene042350-RA/KfGene043790-RA/KfGene043842-RA/KfGene044487-RA/KfGene044511-RA/KfGene044882-RA/KfGene045000-RA/KfGene045404-RA/KfGene045434-RA/KfGene045748-RA/KfGene047514-RA/KfGene048033-RA/KfGene048036-RA/KfGene053199-RA/KfGene053482-RA/KfGene053507-RA/KfGene053879-RA",81,"18","Higher_in_LP1_C3"
"00941","00941","30/1903","63/10648",0.476190476190476,2.66446462978255,6.18091154659912,5.52918889546128e-08,4.82421731128996e-06,4.53975509311557e-06,"KfGene006133-RA/KfGene006210-RA/KfGene010175-RA/KfGene010299-RA/KfGene010691-RA/KfGene010692-RA/KfGene011462-RA/KfGene019871-RA/KfGene020276-RA/KfGene020280-RA/KfGene020621-RA/KfGene025344-RA/KfGene030037-RA/KfGene030047-RA/KfGene032103-RA/KfGene032287-RA/KfGene033905-RA/KfGene034624-RA/KfGene034626-RA/KfGene034653-RA/KfGene036038-RA/KfGene036048-RA/KfGene036860-RA/KfGene046658-RA/KfGene046669-RA/KfGene046976-RA/KfGene046977-RA/KfGene046984-RA/KfGene048627-RA/KfGene048628-RA",30,"18","Higher_in_LP1_C3"
"04914","04914","45/1903","120/10648",0.375,2.09826589595376,5.64388683249838,2.49192913286674e-07,1.73936653474099e-05,1.63680397779879e-05,"KfGene000610-RA/KfGene000612-RA/KfGene000720-RA/KfGene001027-RA/KfGene003642-RA/KfGene003647-RA/KfGene003763-RA/KfGene009574-RA/KfGene009582-RA/KfGene009782-RA/KfGene009783-RA/KfGene009824-RA/KfGene012611-RA/KfGene016582-RA/KfGene016592-RA/KfGene020176-RA/KfGene022126-RA/KfGene024772-RA/KfGene025063-RA/KfGene026853-RA/KfGene026877-RA/KfGene029651-RA/KfGene030147-RA/KfGene030168-RA/KfGene030503-RA/KfGene032111-RA/KfGene032278-RA/KfGene033062-RA/KfGene033685-RA/KfGene037598-RA/KfGene037617-RA/KfGene038547-RA/KfGene040210-RA/KfGene041707-RA/KfGene041887-RA/KfGene042350-RA/KfGene042872-RA/KfGene042896-RA/KfGene043790-RA/KfGene043842-RA/KfGene044511-RA/KfGene045000-RA/KfGene047514-RA/KfGene050656-RA/KfGene053879-RA",45,"18","Higher_in_LP1_C3"
"03030","03030","42/1903","111/10648",0.378378378378378,2.1171691923137,5.51918643433117,4.68308472326185e-07,2.72399428069731e-05,2.56337269062754e-05,"KfGene006562-RA/KfGene006611-RA/KfGene006612-RA/KfGene006613-RA/KfGene008508-RA/KfGene008722-RA/KfGene008995-RA/KfGene009104-RA/KfGene010122-RA/KfGene014902-RA/KfGene017090-RA/KfGene018714-RA/KfGene019765-RA/KfGene019815-RA/KfGene021160-RA/KfGene022572-RA/KfGene022686-RA/KfGene025790-RA/KfGene025796-RA/KfGene028941-RA/KfGene028943-RA/KfGene029335-RA/KfGene031660-RA/KfGene036381-RA/KfGene039085-RA/KfGene039251-RA/KfGene039863-RA/KfGene041100-RA/KfGene041240-RA/KfGene042349-RA/KfGene042652-RA/KfGene042973-RA/KfGene042989-RA/KfGene045051-RA/KfGene048033-RA/KfGene048036-RA/KfGene048486-RA/KfGene050201-RA/KfGene050208-RA/KfGene051589-RA/KfGene052785-RA/KfGene054082-RA",42,"18","Higher_in_LP1_C3"
"05130","05130","33/1903","80/10648",0.4125,2.30809248554913,5.47822866808239,8.12691895778791e-07,4.05184959466854e-05,3.81293039824034e-05,"KfGene001342-RA/KfGene001640-RA/KfGene013092-RA/KfGene013093-RA/KfGene013781-RA/KfGene013802-RA/KfGene013958-RA/KfGene017300-RA/KfGene017364-RA/KfGene020918-RA/KfGene020919-RA/KfGene020937-RA/KfGene021164-RA/KfGene021203-RA/KfGene022996-RA/KfGene023963-RA/KfGene025864-RA/KfGene035681-RA/KfGene036684-RA/KfGene036725-RA/KfGene038140-RA/KfGene044471-RA/KfGene044553-RA/KfGene048752-RA/KfGene049922-RA/KfGene053448-RA/KfGene053458-RA/KfGene053466-RA/KfGene053788-RA/KfGene054112-RA/KfGene054887-RA/KfGene055401-RA/KfGene058495-RA",33,"18","Higher_in_LP1_C3"
"00100","00100","22/1903","51/10648",0.431372549019608,2.41369148815596,4.72064539395506,2.36652519707521e-05,0.00103239661722406,0.000971520870378242,"KfGene017851-RA/KfGene023038-RA/KfGene023040-RA/KfGene024338-RA/KfGene024342-RA/KfGene028477-RA/KfGene028478-RA/KfGene028702-RA/KfGene028725-RA/KfGene030384-RA/KfGene030385-RA/KfGene030425-RA/KfGene031491-RA/KfGene035708-RA/KfGene037177-RA/KfGene037638-RA/KfGene037656-RA/KfGene038241-RA/KfGene040235-RA/KfGene048539-RA/KfGene048581-RA/KfGene055543-RA",22,"18","Higher_in_LP1_C3"
"01130","01130","212/1903","940/10648",0.225531914893617,1.26193580125446,3.92325935392015,7.8192030570771e-05,0.00303211318546656,0.00285332322082813,"KfGene000054-RA/KfGene000095-RA/KfGene000119-RA/KfGene000146-RA/KfGene000159-RA/KfGene000604-RA/KfGene000673-RA/KfGene000697-RA/KfGene000723-RA/KfGene000751-RA/KfGene000862-RA/KfGene000922-RA/KfGene001015-RA/KfGene001267-RA/KfGene001326-RA/KfGene001530-RA/KfGene001537-RA/KfGene001653-RA/KfGene002631-RA/KfGene002870-RA/KfGene002887-RA/KfGene003133-RA/KfGene003143-RA/KfGene005516-RA/KfGene006239-RA/KfGene006244-RA/KfGene006328-RA/KfGene006455-RA/KfGene006524-RA/KfGene006818-RA/KfGene006864-RA/KfGene006903-RA/KfGene007059-RA/KfGene007297-RA/KfGene007345-RA/KfGene007346-RA/KfGene007441-RA/KfGene007547-RA/KfGene007629-RA/KfGene007630-RA/KfGene007656-RA/KfGene008179-RA/KfGene008291-RA/KfGene008470-RA/KfGene008511-RA/KfGene008792-RA/KfGene009120-RA/KfGene009494-RA/KfGene009790-RA/KfGene009918-RA/KfGene010042-RA/KfGene010138-RA/KfGene010777-RA/KfGene010781-RA/KfGene010896-RA/KfGene011360-RA/KfGene011511-RA/KfGene013793-RA/KfGene013885-RA/KfGene013959-RA/KfGene013984-RA/KfGene015330-RA/KfGene015339-RA/KfGene015407-RA/KfGene015530-RA/KfGene015531-RA/KfGene015550-RA/KfGene015669-RA/KfGene015670-RA/KfGene015761-RA/KfGene016189-RA/KfGene016739-RA/KfGene016944-RA/KfGene017407-RA/KfGene017851-RA/KfGene018070-RA/KfGene018138-RA/KfGene018280-RA/KfGene018382-RA/KfGene018768-RA/KfGene018828-RA/KfGene019062-RA/KfGene019441-RA/KfGene019646-RA/KfGene019777-RA/KfGene020015-RA/KfGene021306-RA/KfGene021621-RA/KfGene021689-RA/KfGene021799-RA/KfGene021836-RA/KfGene022356-RA/KfGene022821-RA/KfGene022895-RA/KfGene022910-RA/KfGene023038-RA/KfGene023040-RA/KfGene023941-RA/KfGene024338-RA/KfGene024342-RA/KfGene024729-RA/KfGene024793-RA/KfGene025018-RA/KfGene025077-RA/KfGene026707-RA/KfGene027147-RA/KfGene027220-RA/KfGene027290-RA/KfGene027782-RA/KfGene027843-RA/KfGene027893-RA/KfGene028702-RA/KfGene028725-RA/KfGene029663-RA/KfGene029703-RA/KfGene029797-RA/KfGene030136-RA/KfGene030152-RA/KfGene030231-RA/KfGene030384-RA/KfGene030385-RA/KfGene030425-RA/KfGene031756-RA/KfGene032230-RA/KfGene032965-RA/KfGene033351-RA/KfGene033847-RA/KfGene033855-RA/KfGene033866-RA/KfGene033907-RA/KfGene033914-RA/KfGene033949-RA/KfGene033970-RA/KfGene034588-RA/KfGene034605-RA/KfGene035027-RA/KfGene035186-RA/KfGene035196-RA/KfGene035708-RA/KfGene036704-RA/KfGene037003-RA/KfGene037061-RA/KfGene037149-RA/KfGene037177-RA/KfGene037255-RA/KfGene037301-RA/KfGene037408-RA/KfGene037410-RA/KfGene037508-RA/KfGene037540-RA/KfGene037768-RA/KfGene038215-RA/KfGene038274-RA/KfGene038311-RA/KfGene038584-RA/KfGene038609-RA/KfGene038881-RA/KfGene039180-RA/KfGene039659-RA/KfGene039763-RA/KfGene039984-RA/KfGene040035-RA/KfGene040193-RA/KfGene040616-RA/KfGene040776-RA/KfGene040976-RA/KfGene041223-RA/KfGene041686-RA/KfGene041787-RA/KfGene041804-RA/KfGene041865-RA/KfGene041874-RA/KfGene042382-RA/KfGene042619-RA/KfGene043897-RA/KfGene044097-RA/KfGene044098-RA/KfGene044150-RA/KfGene044984-RA/KfGene044993-RA/KfGene045026-RA/KfGene045366-RA/KfGene048079-RA/KfGene048083-RA/KfGene048297-RA/KfGene048539-RA/KfGene048581-RA/KfGene048966-RA/KfGene049535-RA/KfGene049559-RA/KfGene050232-RA/KfGene050274-RA/KfGene050817-RA/KfGene051224-RA/KfGene051263-RA/KfGene051880-RA/KfGene051935-RA/KfGene051982-RA/KfGene052898-RA/KfGene053022-RA/KfGene053154-RA/KfGene053231-RA/KfGene053700-RA/KfGene053767-RA/KfGene053864-RA/KfGene053890-RA/KfGene054377-RA/KfGene055240-RA/KfGene055302-RA/KfGene055361-RA/KfGene055362-RA/KfGene061117-RA",212,"18","Higher_in_LP1_C3"
"04113","04113","45/1903","146/10648",0.308219178082192,1.72460210626336,4.11237894833726,8.93629172796469e-05,0.00311876581305968,0.00293486633592103,"KfGene000610-RA/KfGene000612-RA/KfGene000720-RA/KfGene002368-RA/KfGene002388-RA/KfGene004025-RA/KfGene006913-RA/KfGene008722-RA/KfGene008995-RA/KfGene009438-RA/KfGene009574-RA/KfGene009782-RA/KfGene009783-RA/KfGene009824-RA/KfGene010122-RA/KfGene012611-RA/KfGene018422-RA/KfGene018748-RA/KfGene018766-RA/KfGene021224-RA/KfGene021528-RA/KfGene021540-RA/KfGene022738-RA/KfGene022741-RA/KfGene022752-RA/KfGene028266-RA/KfGene029947-RA/KfGene029965-RA/KfGene031742-RA/KfGene033685-RA/KfGene036381-RA/KfGene038547-RA/KfGene039085-RA/KfGene039251-RA/KfGene040252-RA/KfGene041100-RA/KfGene041240-RA/KfGene042134-RA/KfGene042350-RA/KfGene044882-RA/KfGene045404-RA/KfGene045434-RA/KfGene045748-RA/KfGene048033-RA/KfGene048036-RA",45,"18","Higher_in_LP1_C3"
