"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Timepoint","Direction"
"03010","03010","317/1939","590/10648",0.53728813559322,2.95051267034379,23.0005039809946,4.38569148275825e-90,1.52183494451711e-87,1.4588194826859e-87,"KfGene000197-RA/KfGene000220-RA/KfGene000370-RA/KfGene000680-RA/KfGene000730-RA/KfGene000954-RA/KfGene001272-RA/KfGene001562-RA/KfGene001568-RA/KfGene001658-RA/KfGene001709-RA/KfGene001992-RA/KfGene001997-RA/KfGene002794-RA/KfGene002813-RA/KfGene002863-RA/KfGene002897-RA/KfGene002901-RA/KfGene002902-RA/KfGene003154-RA/KfGene003380-RA/KfGene003898-RA/KfGene003971-RA/KfGene004067-RA/KfGene004297-RA/KfGene004497-RA/KfGene004708-RA/KfGene004789-RA/KfGene004976-RA/KfGene004983-RA/KfGene005498-RA/KfGene005528-RA/KfGene005688-RA/KfGene005871-RA/KfGene005881-RA/KfGene006046-RA/KfGene006083-RA/KfGene006089-RA/KfGene006125-RA/KfGene006217-RA/KfGene006295-RA/KfGene006306-RA/KfGene006387-RA/KfGene006593-RA/KfGene006707-RA/KfGene006791-RA/KfGene006805-RA/KfGene006814-RA/KfGene006828-RA/KfGene006860-RA/KfGene006873-RA/KfGene007116-RA/KfGene007247-RA/KfGene007683-RA/KfGene008191-RA/KfGene008282-RA/KfGene008382-RA/KfGene008417-RA/KfGene008795-RA/KfGene008878-RA/KfGene009125-RA/KfGene009663-RA/KfGene009753-RA/KfGene010086-RA/KfGene010099-RA/KfGene010795-RA/KfGene010846-RA/KfGene011024-RA/KfGene011296-RA/KfGene011313-RA/KfGene011481-RA/KfGene013461-RA/KfGene013532-RA/KfGene013646-RA/KfGene013800-RA/KfGene014216-RA/KfGene014342-RA/KfGene014448-RA/KfGene015093-RA/KfGene015111-RA/KfGene016203-RA/KfGene016525-RA/KfGene016917-RA/KfGene016925-RA/KfGene016959-RA/KfGene017025-RA/KfGene017074-RA/KfGene017206-RA/KfGene017226-RA/KfGene017247-RA/KfGene017310-RA/KfGene017336-RA/KfGene017348-RA/KfGene017376-RA/KfGene017450-RA/KfGene017600-RA/KfGene017981-RA/KfGene018025-RA/KfGene018030-RA/KfGene018098-RA/KfGene018114-RA/KfGene018186-RA/KfGene018302-RA/KfGene018957-RA/KfGene019057-RA/KfGene019347-RA/KfGene019420-RA/KfGene019452-RA/KfGene019512-RA/KfGene019924-RA/KfGene020093-RA/KfGene020122-RA/KfGene020569-RA/KfGene020575-RA/KfGene020627-RA/KfGene020674-RA/KfGene020806-RA/KfGene020927-RA/KfGene021201-RA/KfGene021225-RA/KfGene021228-RA/KfGene021369-RA/KfGene021420-RA/KfGene021463-RA/KfGene021498-RA/KfGene022408-RA/KfGene022477-RA/KfGene022492-RA/KfGene022587-RA/KfGene022909-RA/KfGene022937-RA/KfGene023725-RA/KfGene023766-RA/KfGene024192-RA/KfGene024725-RA/KfGene024764-RA/KfGene024789-RA/KfGene025187-RA/KfGene025802-RA/KfGene026189-RA/KfGene026516-RA/KfGene027090-RA/KfGene027094-RA/KfGene027106-RA/KfGene027118-RA/KfGene027366-RA/KfGene027367-RA/KfGene027374-RA/KfGene027707-RA/KfGene027777-RA/KfGene027811-RA/KfGene027834-RA/KfGene027997-RA/KfGene028053-RA/KfGene028251-RA/KfGene028380-RA/KfGene028742-RA/KfGene029093-RA/KfGene029222-RA/KfGene029271-RA/KfGene029732-RA/KfGene029790-RA/KfGene029971-RA/KfGene030059-RA/KfGene030190-RA/KfGene030211-RA/KfGene030246-RA/KfGene030278-RA/KfGene030484-RA/KfGene030752-RA/KfGene031002-RA/KfGene031009-RA/KfGene031032-RA/KfGene031110-RA/KfGene031168-RA/KfGene031541-RA/KfGene031718-RA/KfGene031757-RA/KfGene031771-RA/KfGene031786-RA/KfGene031854-RA/KfGene032138-RA/KfGene032139-RA/KfGene032170-RA/KfGene032382-RA/KfGene032505-RA/KfGene032564-RA/KfGene033580-RA/KfGene033590-RA/KfGene033861-RA/KfGene034485-RA/KfGene034572-RA/KfGene034640-RA/KfGene034682-RA/KfGene035450-RA/KfGene035551-RA/KfGene036041-RA/KfGene036051-RA/KfGene036784-RA/KfGene037507-RA/KfGene037539-RA/KfGene037543-RA/KfGene037959-RA/KfGene038469-RA/KfGene038496-RA/KfGene038568-RA/KfGene038775-RA/KfGene038789-RA/KfGene039171-RA/KfGene039305-RA/KfGene039497-RA/KfGene039529-RA/KfGene039712-RA/KfGene039737-RA/KfGene039834-RA/KfGene039852-RA/KfGene040478-RA/KfGene040881-RA/KfGene040882-RA/KfGene040953-RA/KfGene041163-RA/KfGene042334-RA/KfGene042392-RA/KfGene042608-RA/KfGene042912-RA/KfGene042964-RA/KfGene043238-RA/KfGene043256-RA/KfGene043328-RA/KfGene043499-RA/KfGene043605-RA/KfGene043737-RA/KfGene043738-RA/KfGene044403-RA/KfGene044495-RA/KfGene045157-RA/KfGene045217-RA/KfGene045249-RA/KfGene045258-RA/KfGene045289-RA/KfGene045333-RA/KfGene045384-RA/KfGene045388-RA/KfGene045397-RA/KfGene045400-RA/KfGene045706-RA/KfGene045772-RA/KfGene045813-RA/KfGene045838-RA/KfGene045862-RA/KfGene045935-RA/KfGene045950-RA/KfGene045992-RA/KfGene046609-RA/KfGene046629-RA/KfGene046686-RA/KfGene046696-RA/KfGene046703-RA/KfGene047090-RA/KfGene048376-RA/KfGene048384-RA/KfGene048386-RA/KfGene048400-RA/KfGene048402-RA/KfGene048410-RA/KfGene048520-RA/KfGene048524-RA/KfGene048958-RA/KfGene048982-RA/KfGene049225-RA/KfGene049239-RA/KfGene049263-RA/KfGene049296-RA/KfGene049339-RA/KfGene049531-RA/KfGene049562-RA/KfGene049735-RA/KfGene049806-RA/KfGene049849-RA/KfGene049994-RA/KfGene050025-RA/KfGene050346-RA/KfGene050349-RA/KfGene050382-RA/KfGene050449-RA/KfGene050542-RA/KfGene051231-RA/KfGene051799-RA/KfGene051972-RA/KfGene052143-RA/KfGene052175-RA/KfGene052206-RA/KfGene052423-RA/KfGene052445-RA/KfGene052551-RA/KfGene052907-RA/KfGene052925-RA/KfGene052935-RA/KfGene052987-RA/KfGene053096-RA/KfGene053121-RA/KfGene053203-RA/KfGene053338-RA/KfGene053487-RA/KfGene053765-RA/KfGene053775-RA/KfGene053989-RA/KfGene054045-RA/KfGene054114-RA/KfGene054146-RA/KfGene054199-RA/KfGene054735-RA/KfGene054850-RA/KfGene054901-RA/KfGene055374-RA/KfGene055516-RA/KfGene055613-RA",317,"22","Higher_in_LP1_C3"
"05322","05322","38/1939","63/10648",0.603174603174603,3.31232757844413,8.68545528486425,1.17121918695356e-13,2.03206528936442e-11,1.94792243724907e-11,"KfGene000293-RA/KfGene002770-RA/KfGene005201-RA/KfGene008859-RA/KfGene012360-RA/KfGene013908-RA/KfGene013918-RA/KfGene014409-RA/KfGene014499-RA/KfGene014565-RA/KfGene015979-RA/KfGene016556-RA/KfGene017302-RA/KfGene017303-RA/KfGene017304-RA/KfGene017357-RA/KfGene017361-RA/KfGene020733-RA/KfGene021839-RA/KfGene021872-RA/KfGene022478-RA/KfGene022479-RA/KfGene022583-RA/KfGene022586-RA/KfGene026847-RA/KfGene026869-RA/KfGene028203-RA/KfGene031054-RA/KfGene031062-RA/KfGene033315-RA/KfGene043193-RA/KfGene043205-RA/KfGene045883-RA/KfGene047481-RA/KfGene048056-RA/KfGene049713-RA/KfGene049768-RA/KfGene054679-RA",38,"22","Higher_in_LP1_C3"
"00196","00196","25/1939","38/10648",0.657894736842105,3.6128226703944,7.61311566922525,1.29925166608608e-10,1.5028010937729e-08,1.44057377713404e-08,"KfGene001669-RA/KfGene007995-RA/KfGene007996-RA/KfGene008641-RA/KfGene012291-RA/KfGene016230-RA/KfGene016258-RA/KfGene019913-RA/KfGene019960-RA/KfGene023223-RA/KfGene024460-RA/KfGene024471-RA/KfGene028431-RA/KfGene028432-RA/KfGene030230-RA/KfGene030321-RA/KfGene033048-RA/KfGene037034-RA/KfGene037126-RA/KfGene038842-RA/KfGene038864-RA/KfGene051396-RA/KfGene051399-RA/KfGene051410-RA/KfGene051411-RA",25,"22","Higher_in_LP1_C3"
"03030","03030","43/1939","111/10648",0.387387387387387,2.12733414177457,5.63344483197735,2.72709469476011e-07,2.36575464770439e-05,2.26779453564262e-05,"KfGene000615-RA/KfGene006562-RA/KfGene006611-RA/KfGene006612-RA/KfGene006613-RA/KfGene008508-RA/KfGene008722-RA/KfGene008995-RA/KfGene009104-RA/KfGene009155-RA/KfGene010122-RA/KfGene012616-RA/KfGene014902-RA/KfGene017090-RA/KfGene018714-RA/KfGene019765-RA/KfGene019815-RA/KfGene021158-RA/KfGene021160-RA/KfGene022572-RA/KfGene022686-RA/KfGene025790-RA/KfGene028941-RA/KfGene031660-RA/KfGene036381-RA/KfGene036867-RA/KfGene039085-RA/KfGene039251-RA/KfGene039863-RA/KfGene041100-RA/KfGene041240-RA/KfGene042349-RA/KfGene042652-RA/KfGene042973-RA/KfGene042989-RA/KfGene045051-RA/KfGene048036-RA/KfGene048486-RA/KfGene050201-RA/KfGene050208-RA/KfGene050726-RA/KfGene052785-RA/KfGene054082-RA",43,"22","Higher_in_LP1_C3"
"05130","05130","34/1939","80/10648",0.425,2.33388344507478,5.65047372816655,3.75559848580997e-07,2.60638534915212e-05,2.49846130845463e-05,"KfGene001342-RA/KfGene001640-RA/KfGene011390-RA/KfGene013092-RA/KfGene013093-RA/KfGene013781-RA/KfGene013802-RA/KfGene013958-RA/KfGene017300-RA/KfGene017364-RA/KfGene020918-RA/KfGene020919-RA/KfGene020937-RA/KfGene021164-RA/KfGene021203-RA/KfGene023963-RA/KfGene025864-RA/KfGene035681-RA/KfGene036684-RA/KfGene036725-RA/KfGene044471-RA/KfGene044553-RA/KfGene045505-RA/KfGene045632-RA/KfGene048752-RA/KfGene051039-RA/KfGene053448-RA/KfGene053458-RA/KfGene053466-RA/KfGene053788-RA/KfGene054112-RA/KfGene054116-RA/KfGene054887-RA/KfGene058495-RA",34,"22","Higher_in_LP1_C3"
"04110","04110","78/1939","255/10648",0.305882352941176,1.67975002275278,5.18402686703096,8.53205220640242e-07,4.93437019270273e-05,4.73004999512836e-05,"KfGene000610-RA/KfGene000612-RA/KfGene001027-RA/KfGene001028-RA/KfGene001774-RA/KfGene002760-RA/KfGene003185-RA/KfGene003763-RA/KfGene004025-RA/KfGene004038-RA/KfGene008722-RA/KfGene008995-RA/KfGene009278-RA/KfGene009362-RA/KfGene009438-RA/KfGene009582-RA/KfGene009782-RA/KfGene009783-RA/KfGene009824-RA/KfGene010122-RA/KfGene012611-RA/KfGene018232-RA/KfGene018422-RA/KfGene018714-RA/KfGene019631-RA/KfGene020597-RA/KfGene021528-RA/KfGene021540-RA/KfGene022126-RA/KfGene022572-RA/KfGene022686-RA/KfGene022908-RA/KfGene022932-RA/KfGene024772-RA/KfGene025015-RA/KfGene025545-RA/KfGene029947-RA/KfGene029965-RA/KfGene030147-RA/KfGene030168-RA/KfGene030733-RA/KfGene031742-RA/KfGene032111-RA/KfGene032278-RA/KfGene035613-RA/KfGene036381-RA/KfGene037598-RA/KfGene037617-RA/KfGene038042-RA/KfGene038547-RA/KfGene039085-RA/KfGene039251-RA/KfGene040034-RA/KfGene040043-RA/KfGene040073-RA/KfGene040210-RA/KfGene040252-RA/KfGene040887-RA/KfGene040967-RA/KfGene040968-RA/KfGene041100-RA/KfGene041240-RA/KfGene041949-RA/KfGene042350-RA/KfGene043790-RA/KfGene043842-RA/KfGene044487-RA/KfGene044511-RA/KfGene044882-RA/KfGene045000-RA/KfGene045434-RA/KfGene045748-RA/KfGene047514-RA/KfGene048036-RA/KfGene053199-RA/KfGene053482-RA/KfGene053507-RA/KfGene053879-RA",78,"22","Higher_in_LP1_C3"
"05034","05034","51/1939","151/10648",0.337748344370861,1.85474181065545,4.99124869696295,3.02664281446555e-06,0.000150035008088507,0.00014382242546934,"KfGene000293-RA/KfGene002262-RA/KfGene004816-RA/KfGene005201-RA/KfGene006906-RA/KfGene008859-RA/KfGene013908-RA/KfGene013918-RA/KfGene014409-RA/KfGene014499-RA/KfGene014565-RA/KfGene016113-RA/KfGene016556-RA/KfGene017302-RA/KfGene017303-RA/KfGene017304-RA/KfGene017357-RA/KfGene017361-RA/KfGene018698-RA/KfGene019130-RA/KfGene019179-RA/KfGene019230-RA/KfGene021839-RA/KfGene021872-RA/KfGene022478-RA/KfGene022479-RA/KfGene022583-RA/KfGene022586-RA/KfGene028203-RA/KfGene031054-RA/KfGene031062-RA/KfGene033120-RA/KfGene033315-RA/KfGene036057-RA/KfGene040548-RA/KfGene040561-RA/KfGene040887-RA/KfGene040967-RA/KfGene040968-RA/KfGene041707-RA/KfGene042872-RA/KfGene042896-RA/KfGene045883-RA/KfGene048056-RA/KfGene049713-RA/KfGene049768-RA/KfGene050656-RA/KfGene052294-RA/KfGene052313-RA/KfGene053750-RA/KfGene054679-RA",51,"22","Higher_in_LP1_C3"
"00100","00100","22/1939","51/10648",0.431372549019608,2.36887823721546,4.62356349567995,3.20383915300956e-05,0.0013896652326179,0.00133212259519871,"KfGene017851-RA/KfGene023038-RA/KfGene024338-RA/KfGene024342-RA/KfGene028477-RA/KfGene028478-RA/KfGene028702-RA/KfGene028725-RA/KfGene029122-RA/KfGene029163-RA/KfGene030384-RA/KfGene030385-RA/KfGene030425-RA/KfGene031491-RA/KfGene035708-RA/KfGene037177-RA/KfGene037638-RA/KfGene037656-RA/KfGene038241-RA/KfGene048539-RA/KfGene048581-RA/KfGene055543-RA",22,"22","Higher_in_LP1_C3"
"04914","04914","40/1939","120/10648",0.333333333333333,1.83049681966649,4.31692044106096,4.8021399103078e-05,0.00185149172097423,0.00177482597854651,"KfGene000610-RA/KfGene000612-RA/KfGene001027-RA/KfGene001028-RA/KfGene003647-RA/KfGene003763-RA/KfGene009582-RA/KfGene009782-RA/KfGene009783-RA/KfGene009824-RA/KfGene012611-RA/KfGene018232-RA/KfGene019130-RA/KfGene022126-RA/KfGene024772-RA/KfGene030147-RA/KfGene030168-RA/KfGene030503-RA/KfGene032111-RA/KfGene032278-RA/KfGene033953-RA/KfGene036057-RA/KfGene037598-RA/KfGene037617-RA/KfGene038547-RA/KfGene040210-RA/KfGene041707-RA/KfGene041887-RA/KfGene042350-RA/KfGene042872-RA/KfGene042896-RA/KfGene043790-RA/KfGene043842-RA/KfGene044511-RA/KfGene045000-RA/KfGene047514-RA/KfGene050656-RA/KfGene052294-RA/KfGene052313-RA/KfGene053879-RA",40,"22","Higher_in_LP1_C3"
"00195","00195","35/1939","109/10648",0.321100917431193,1.76332262444938,3.77954976320422,0.000316108995402383,0.0109689821404627,0.0105147834260161,"KfGene004213-RA/KfGene004233-RA/KfGene008106-RA/KfGene015328-RA/KfGene015335-RA/KfGene015355-RA/KfGene016239-RA/KfGene017683-RA/KfGene018425-RA/KfGene018460-RA/KfGene018472-RA/KfGene018507-RA/KfGene018516-RA/KfGene019199-RA/KfGene021769-RA/KfGene023237-RA/KfGene024502-RA/KfGene024511-RA/KfGene027512-RA/KfGene027589-RA/KfGene031156-RA/KfGene032453-RA/KfGene035137-RA/KfGene035964-RA/KfGene036132-RA/KfGene040236-RA/KfGene043062-RA/KfGene043072-RA/KfGene045812-RA/KfGene049418-RA/KfGene050209-RA/KfGene051375-RA/KfGene055269-RA/KfGene055331-RA/KfGene055451-RA",35,"22","Higher_in_LP1_C3"
