"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Timepoint","Direction"
"04927","04927","24/1364","77/10648",0.311688311688312,2.4331797235023,4.83772556089048,1.93222791793275e-05,0.000581947677383811,0.000514349949628778,"KfGene001700-RA/KfGene008218-RA/KfGene008236-RA/KfGene008241-RA/KfGene012244-RA/KfGene018672-RA/KfGene019179-RA/KfGene019230-RA/KfGene025897-RA/KfGene026557-RA/KfGene028257-RA/KfGene028374-RA/KfGene028552-RA/KfGene028817-RA/KfGene028853-RA/KfGene028854-RA/KfGene029651-RA/KfGene033120-RA/KfGene033252-RA/KfGene046904-RA/KfGene048022-RA/KfGene055192-RA/KfGene060005-RA/KfGene060145-RA",24,"02","Higher_in_LP1_C3"
"05322","05322","21/1364","63/10648",0.333333333333333,2.60215053763441,4.88856517588038,2.03596855061391e-05,0.000581947677383811,0.000514349949628778,"KfGene004582-RA/KfGene005201-RA/KfGene008859-RA/KfGene013908-RA/KfGene014409-RA/KfGene014499-RA/KfGene017302-RA/KfGene017303-RA/KfGene017304-RA/KfGene017355-RA/KfGene017357-RA/KfGene017361-RA/KfGene022478-RA/KfGene022479-RA/KfGene022586-RA/KfGene028203-RA/KfGene031054-RA/KfGene033315-RA/KfGene046635-RA/KfGene049713-RA/KfGene054679-RA",21,"02","Higher_in_LP1_C3"
"04115","04115","24/1364","78/10648",0.307692307692308,2.40198511166253,4.76328377587394,2.45674793643649e-05,0.000648203493998244,0.000572909640237822,"KfGene001027-RA/KfGene001268-RA/KfGene001656-RA/KfGene009582-RA/KfGene022126-RA/KfGene024772-RA/KfGene025063-RA/KfGene029178-RA/KfGene031484-RA/KfGene032111-RA/KfGene032278-RA/KfGene034873-RA/KfGene037598-RA/KfGene037617-RA/KfGene040210-RA/KfGene043790-RA/KfGene043842-RA/KfGene045000-RA/KfGene045607-RA/KfGene045639-RA/KfGene047514-RA/KfGene049972-RA/KfGene049975-RA/KfGene053879-RA",24,"02","Higher_in_LP1_C3"
"00940","00940","48/1364","212/10648",0.226415094339623,1.76749847839318,4.32644975765329,4.64223141543739e-05,0.00113734669678216,0.00100523507341802,"KfGene001916-RA/KfGene001923-RA/KfGene003246-RA/KfGene005735-RA/KfGene007409-RA/KfGene008052-RA/KfGene008185-RA/KfGene009620-RA/KfGene010175-RA/KfGene010299-RA/KfGene010792-RA/KfGene014522-RA/KfGene015024-RA/KfGene015960-RA/KfGene016697-RA/KfGene016751-RA/KfGene017082-RA/KfGene017146-RA/KfGene019227-RA/KfGene020276-RA/KfGene020280-RA/KfGene021200-RA/KfGene021315-RA/KfGene021549-RA/KfGene024125-RA/KfGene028465-RA/KfGene028481-RA/KfGene030037-RA/KfGene030047-RA/KfGene032103-RA/KfGene032287-RA/KfGene033090-RA/KfGene035107-RA/KfGene038604-RA/KfGene038606-RA/KfGene044357-RA/KfGene046658-RA/KfGene047174-RA/KfGene047238-RA/KfGene048079-RA/KfGene048083-RA/KfGene048380-RA/KfGene048382-RA/KfGene048627-RA/KfGene048628-RA/KfGene048670-RA/KfGene051045-RA/KfGene053469-RA",48,"02","Higher_in_LP1_C3"
"00945","00945","13/1364","31/10648",0.419354838709677,3.27367325702393,4.85916043241311,5.19323636807623e-05,0.0011875200495001,0.0010495804028112,"KfGene010175-RA/KfGene010299-RA/KfGene020276-RA/KfGene020280-RA/KfGene030037-RA/KfGene030047-RA/KfGene032103-RA/KfGene032287-RA/KfGene033090-RA/KfGene046658-RA/KfGene048627-RA/KfGene048628-RA/KfGene048670-RA",13,"02","Higher_in_LP1_C3"
"05030","05030","10/1364","20/10648",0.5,3.90322580645161,4.98107736177175,6.28349471929167e-05,0.00134702418044815,0.00119055689418158,"KfGene002262-RA/KfGene002263-RA/KfGene016112-RA/KfGene016113-RA/KfGene019179-RA/KfGene019230-RA/KfGene021930-RA/KfGene028552-RA/KfGene029651-RA/KfGene033120-RA",10,"02","Higher_in_LP1_C3"
"00140","00140","29/1364","109/10648",0.26605504587156,2.07694584196508,4.33172279798843,7.62735728950597e-05,0.00153893150017679,0.00136017269311314,"KfGene001700-RA/KfGene006113-RA/KfGene006114-RA/KfGene006147-RA/KfGene008218-RA/KfGene008236-RA/KfGene008241-RA/KfGene012244-RA/KfGene018672-RA/KfGene025897-RA/KfGene026557-RA/KfGene028257-RA/KfGene028374-RA/KfGene028817-RA/KfGene028853-RA/KfGene028854-RA/KfGene028887-RA/KfGene032186-RA/KfGene032200-RA/KfGene033252-RA/KfGene037327-RA/KfGene046904-RA/KfGene048022-RA/KfGene048677-RA/KfGene048680-RA/KfGene048705-RA/KfGene055192-RA/KfGene060005-RA/KfGene060145-RA",29,"02","Higher_in_LP1_C3"
"00983","00983","25/1364","92/10648",0.271739130434783,2.12131837307153,4.14024848983169,0.000162210839833769,0.0030910176701657,0.00273197203930558,"KfGene005384-RA/KfGene008179-RA/KfGene012287-RA/KfGene018519-RA/KfGene023282-RA/KfGene028104-RA/KfGene028113-RA/KfGene028337-RA/KfGene029742-RA/KfGene029797-RA/KfGene029851-RA/KfGene031484-RA/KfGene031524-RA/KfGene033727-RA/KfGene033770-RA/KfGene033774-RA/KfGene034320-RA/KfGene034338-RA/KfGene035938-RA/KfGene035994-RA/KfGene045607-RA/KfGene045639-RA/KfGene051273-RA/KfGene054416-RA/KfGene054419-RA",25,"02","Higher_in_LP1_C3"
"04540","04540","25/1364","93/10648",0.268817204301075,2.09850849809226,4.07820471806818,0.000195331272853319,0.00352624350466781,0.00311664302392,"KfGene001342-RA/KfGene001640-RA/KfGene005507-RA/KfGene005539-RA/KfGene013092-RA/KfGene013093-RA/KfGene017300-RA/KfGene017364-RA/KfGene019130-RA/KfGene020918-RA/KfGene021930-RA/KfGene025864-RA/KfGene029651-RA/KfGene041707-RA/KfGene042872-RA/KfGene042896-RA/KfGene044471-RA/KfGene044553-RA/KfGene048752-RA/KfGene049922-RA/KfGene050656-RA/KfGene053448-RA/KfGene053458-RA/KfGene053466-RA/KfGene058495-RA",25,"02","Higher_in_LP1_C3"
"05130","05130","22/1364","80/10648",0.275,2.14677419354839,3.9462059651143,0.000327054688720038,0.00560898791154865,0.004957460544809,"KfGene001342-RA/KfGene001640-RA/KfGene013092-RA/KfGene013093-RA/KfGene013781-RA/KfGene013802-RA/KfGene017300-RA/KfGene017364-RA/KfGene020918-RA/KfGene021164-RA/KfGene021203-RA/KfGene025864-RA/KfGene036844-RA/KfGene044471-RA/KfGene044553-RA/KfGene048752-RA/KfGene049922-RA/KfGene053448-RA/KfGene053458-RA/KfGene053466-RA/KfGene054887-RA/KfGene058495-RA",22,"02","Higher_in_LP1_C3"
"04911","04911","7/1364","13/10648",0.538461538461538,4.20347394540943,4.42973117767503,0.000472941829922721,0.00772471655540444,0.0068274309282077,"KfGene000196-RA/KfGene000219-RA/KfGene019179-RA/KfGene019230-RA/KfGene028552-RA/KfGene029651-RA/KfGene033120-RA",7,"02","Higher_in_LP1_C3"
"01220","01220","11/1364","30/10648",0.366666666666667,2.86236559139785,3.91523155542514,0.00077855270451723,0.0121383444386095,0.0107283817655963,"KfGene001015-RA/KfGene001017-RA/KfGene015530-RA/KfGene015531-RA/KfGene015550-RA/KfGene024793-RA/KfGene028175-RA/KfGene030037-RA/KfGene030047-RA/KfGene042946-RA/KfGene046658-RA",11,"02","Higher_in_LP1_C3"
"00240","00240","28/1364","122/10648",0.229508196721311,1.79164463246959,3.3707904148631,0.00134571504523567,0.0200687069789494,0.0177375713056235,"KfGene005384-RA/KfGene008179-RA/KfGene012287-RA/KfGene018010-RA/KfGene018519-RA/KfGene023282-RA/KfGene028337-RA/KfGene029742-RA/KfGene029797-RA/KfGene029851-RA/KfGene030512-RA/KfGene030531-RA/KfGene030638-RA/KfGene031484-RA/KfGene031524-RA/KfGene035938-RA/KfGene035994-RA/KfGene036138-RA/KfGene042756-RA/KfGene043627-RA/KfGene043669-RA/KfGene045607-RA/KfGene045639-RA/KfGene046056-RA/KfGene050392-RA/KfGene050569-RA/KfGene050579-RA/KfGene051273-RA",28,"02","Higher_in_LP1_C3"
"00360","00360","23/1364","95/10648",0.242105263157895,1.88998302207131,3.33971034396547,0.00166337684380216,0.0237724273926725,0.0210110759217115,"KfGene001916-RA/KfGene001923-RA/KfGene002262-RA/KfGene002263-RA/KfGene003246-RA/KfGene010175-RA/KfGene010299-RA/KfGene015024-RA/KfGene015960-RA/KfGene016112-RA/KfGene016113-RA/KfGene017146-RA/KfGene019600-RA/KfGene021200-RA/KfGene021315-RA/KfGene027220-RA/KfGene027290-RA/KfGene030037-RA/KfGene030047-RA/KfGene033090-RA/KfGene046658-RA/KfGene047174-RA/KfGene047238-RA",23,"02","Higher_in_LP1_C3"
"00073","00073","18/1364","69/10648",0.260869565217391,2.03646563814867,3.31062805962918,0.00212968209857556,0.0284655943717563,0.0251590952249987,"KfGene001297-RA/KfGene001308-RA/KfGene001309-RA/KfGene009095-RA/KfGene016357-RA/KfGene020073-RA/KfGene020089-RA/KfGene027770-RA/KfGene027771-RA/KfGene027829-RA/KfGene029835-RA/KfGene030292-RA/KfGene033885-RA/KfGene046847-RA/KfGene047077-RA/KfGene047114-RA/KfGene047115-RA/KfGene047133-RA",18,"02","Higher_in_LP1_C3"
"04210","04210","26/1364","114/10648",0.228070175438596,1.78041878890775,3.21097357583815,0.00215774184742176,0.0284655943717563,0.0251590952249987,"KfGene001342-RA/KfGene001640-RA/KfGene013092-RA/KfGene013093-RA/KfGene019130-RA/KfGene019179-RA/KfGene019230-RA/KfGene020782-RA/KfGene023146-RA/KfGene023154-RA/KfGene028552-RA/KfGene033120-RA/KfGene035743-RA/KfGene035744-RA/KfGene041707-RA/KfGene042872-RA/KfGene042896-RA/KfGene044471-RA/KfGene044553-RA/KfGene048752-RA/KfGene049922-RA/KfGene050656-RA/KfGene053448-RA/KfGene053458-RA/KfGene053466-RA/KfGene058495-RA",26,"02","Higher_in_LP1_C3"
"04925","04925","11/1364","35/10648",0.314285714285714,2.45345622119816,3.30118711635837,0.00324477360338183,0.0412206424429617,0.0364325457221819,"KfGene006906-RA/KfGene006954-RA/KfGene019179-RA/KfGene019230-RA/KfGene028552-RA/KfGene029651-RA/KfGene033120-RA/KfGene040548-RA/KfGene040561-RA/KfGene052627-RA/KfGene059295-RA",11,"02","Higher_in_LP1_C3"
