"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Timepoint","Direction"
"04721","04721","41/1240","142/10648",0.288732394366197,2.47937301226715,6.44286425018977,1.80862432893682e-08,5.70538765582797e-07,3.99801167449192e-07,"KfGene000252-RA/KfGene000486-RA/KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016064-RA/KfGene016341-RA/KfGene016375-RA/KfGene017155-RA/KfGene020047-RA/KfGene020079-RA/KfGene020856-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031702-RA/KfGene032347-RA/KfGene041090-RA/KfGene041175-RA/KfGene043053-RA/KfGene043054-RA/KfGene043055-RA/KfGene043056-RA/KfGene043058-RA/KfGene043061-RA/KfGene043637-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene045519-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA",41,"18","Higher_in_LP6_CAM"
"05110","05110","34/1240","107/10648",0.317757009345794,2.72861018993066,6.52414892801643,2.17932827312985e-08,5.98351929568043e-07,4.1929105332995e-07,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene020047-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031326-RA/KfGene031334-RA/KfGene031702-RA/KfGene032347-RA/KfGene035420-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene045519-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene055558-RA",34,"18","Higher_in_LP6_CAM"
"04150","04150","50/1240","192/10648",0.260416666666667,2.23622311827957,6.27538684925513,2.241664289448e-08,5.98351929568043e-07,4.1929105332995e-07,"KfGene006105-RA/KfGene006174-RA/KfGene007581-RA/KfGene008027-RA/KfGene008502-RA/KfGene008823-RA/KfGene013080-RA/KfGene014477-RA/KfGene014598-RA/KfGene015038-RA/KfGene016341-RA/KfGene016375-RA/KfGene017122-RA/KfGene017559-RA/KfGene017560-RA/KfGene020047-RA/KfGene020079-RA/KfGene021031-RA/KfGene022906-RA/KfGene022936-RA/KfGene023296-RA/KfGene023334-RA/KfGene027825-RA/KfGene029766-RA/KfGene030476-RA/KfGene030940-RA/KfGene031534-RA/KfGene031702-RA/KfGene032347-RA/KfGene036404-RA/KfGene039172-RA/KfGene039185-RA/KfGene039304-RA/KfGene040630-RA/KfGene040681-RA/KfGene043981-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene045519-RA/KfGene046030-RA/KfGene046031-RA/KfGene047026-RA/KfGene048015-RA/KfGene048963-RA/KfGene051466-RA/KfGene053705-RA/KfGene053718-RA/KfGene054394-RA/KfGene058392-RA",50,"18","Higher_in_LP6_CAM"
"05133","05133","53/1240","227/10648",0.233480176211454,2.00491686798352,5.55602488207584,4.10952402429405e-07,9.74088809871105e-06,6.82586121887533e-06,"KfGene004770-RA/KfGene004771-RA/KfGene005588-RA/KfGene006105-RA/KfGene006174-RA/KfGene013080-RA/KfGene014392-RA/KfGene014472-RA/KfGene018215-RA/KfGene019950-RA/KfGene020641-RA/KfGene021739-RA/KfGene021918-RA/KfGene022182-RA/KfGene022187-RA/KfGene022188-RA/KfGene022197-RA/KfGene022198-RA/KfGene022201-RA/KfGene022206-RA/KfGene022207-RA/KfGene022210-RA/KfGene022219-RA/KfGene022220-RA/KfGene022238-RA/KfGene022241-RA/KfGene022247-RA/KfGene022257-RA/KfGene022263-RA/KfGene022264-RA/KfGene022267-RA/KfGene022268-RA/KfGene022306-RA/KfGene022307-RA/KfGene022392-RA/KfGene023296-RA/KfGene023334-RA/KfGene026082-RA/KfGene026110-RA/KfGene026390-RA/KfGene026422-RA/KfGene028930-RA/KfGene031863-RA/KfGene033969-RA/KfGene034004-RA/KfGene034883-RA/KfGene035714-RA/KfGene038762-RA/KfGene038831-RA/KfGene043730-RA/KfGene043786-RA/KfGene048517-RA/KfGene051148-RA",53,"18","Higher_in_LP6_CAM"
"00910","00910","22/1240","60/10648",0.366666666666667,3.14860215053763,6.05899341092566,4.21075854411141e-07,9.74088809871105e-06,6.82586121887533e-06,"KfGene000421-RA/KfGene000508-RA/KfGene003583-RA/KfGene008566-RA/KfGene010169-RA/KfGene013223-RA/KfGene013266-RA/KfGene020283-RA/KfGene022843-RA/KfGene022924-RA/KfGene030591-RA/KfGene035532-RA/KfGene038925-RA/KfGene038927-RA/KfGene038991-RA/KfGene038993-RA/KfGene042239-RA/KfGene042303-RA/KfGene044395-RA/KfGene044411-RA/KfGene045465-RA/KfGene047682-RA",22,"18","Higher_in_LP6_CAM"
"04140","04140","50/1240","217/10648",0.230414746543779,1.97859372677271,5.28743616117124,1.32216540878238e-06,2.8674462302968e-05,2.00934348308375e-05,"KfGene002916-RA/KfGene002982-RA/KfGene004653-RA/KfGene004751-RA/KfGene005353-RA/KfGene005356-RA/KfGene006105-RA/KfGene006174-RA/KfGene006324-RA/KfGene006370-RA/KfGene006738-RA/KfGene007581-RA/KfGene008027-RA/KfGene012027-RA/KfGene012048-RA/KfGene013080-RA/KfGene014477-RA/KfGene014598-RA/KfGene015038-RA/KfGene015465-RA/KfGene015492-RA/KfGene017122-RA/KfGene017559-RA/KfGene017560-RA/KfGene021031-RA/KfGene023296-RA/KfGene023334-RA/KfGene028227-RA/KfGene028306-RA/KfGene029766-RA/KfGene030476-RA/KfGene031534-RA/KfGene033615-RA/KfGene033662-RA/KfGene033779-RA/KfGene036972-RA/KfGene039172-RA/KfGene039304-RA/KfGene043637-RA/KfGene044339-RA/KfGene044384-RA/KfGene044421-RA/KfGene045712-RA/KfGene047026-RA/KfGene048015-RA/KfGene051297-RA/KfGene051466-RA/KfGene054394-RA/KfGene055049-RA/KfGene055091-RA",50,"18","Higher_in_LP6_CAM"
"04931","04931","36/1240","137/10648",0.262773722627737,2.25646338591947,5.37358246736175,1.64268600511694e-06,3.35301202220928e-05,2.34960041598769e-05,"KfGene000193-RA/KfGene003145-RA/KfGene007581-RA/KfGene008027-RA/KfGene010608-RA/KfGene010620-RA/KfGene014477-RA/KfGene014598-RA/KfGene015038-RA/KfGene016803-RA/KfGene016856-RA/KfGene017559-RA/KfGene017560-RA/KfGene018661-RA/KfGene018719-RA/KfGene020397-RA/KfGene021031-RA/KfGene029537-RA/KfGene029766-RA/KfGene030940-RA/KfGene032478-RA/KfGene039172-RA/KfGene039304-RA/KfGene040630-RA/KfGene040681-RA/KfGene046030-RA/KfGene046031-RA/KfGene047026-RA/KfGene048015-RA/KfGene048963-RA/KfGene051466-RA/KfGene054394-RA/KfGene055382-RA/KfGene058392-RA/KfGene060271-RA/KfGene060509-RA",36,"18","Higher_in_LP6_CAM"
"05032","05032","14/1240","30/10648",0.466666666666667,4.00731182795699,5.98816204887048,1.87277106747692e-06,3.61028644674718e-05,2.52988372273198e-05,"KfGene000252-RA/KfGene000486-RA/KfGene017155-RA/KfGene020856-RA/KfGene021918-RA/KfGene028930-RA/KfGene043053-RA/KfGene043054-RA/KfGene043055-RA/KfGene043056-RA/KfGene043058-RA/KfGene043061-RA/KfGene043637-RA/KfGene044213-RA",14,"18","Higher_in_LP6_CAM"
"00010","00010","56/1240","258/10648",0.217054263565891,1.86386596649162,5.09946081562183,2.34472958773793e-06,4.20694292713754e-05,2.94798670155854e-05,"KfGene003021-RA/KfGene006301-RA/KfGene006401-RA/KfGene009285-RA/KfGene009369-RA/KfGene009453-RA/KfGene010114-RA/KfGene010810-RA/KfGene013553-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene020932-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene023457-RA/KfGene023519-RA/KfGene023525-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024487-RA/KfGene024519-RA/KfGene024638-RA/KfGene024907-RA/KfGene024952-RA/KfGene027835-RA/KfGene028065-RA/KfGene028075-RA/KfGene029112-RA/KfGene032480-RA/KfGene032975-RA/KfGene033570-RA/KfGene036341-RA/KfGene036395-RA/KfGene036809-RA/KfGene036818-RA/KfGene038178-RA/KfGene039917-RA/KfGene039949-RA/KfGene041095-RA/KfGene042550-RA/KfGene042705-RA/KfGene043294-RA/KfGene044109-RA/KfGene048527-RA/KfGene053059-RA/KfGene058959-RA/KfGene060141-RA",56,"18","Higher_in_LP6_CAM"
"00052","00052","32/1240","117/10648",0.273504273504274,2.3486076647367,5.32499940242661,2.42475096664988e-06,4.20694292713754e-05,2.94798670155854e-05,"KfGene002106-RA/KfGene003386-RA/KfGene005407-RA/KfGene007067-RA/KfGene007101-RA/KfGene010605-RA/KfGene010607-RA/KfGene010810-RA/KfGene013767-RA/KfGene013825-RA/KfGene017052-RA/KfGene023519-RA/KfGene023525-RA/KfGene024042-RA/KfGene024063-RA/KfGene024638-RA/KfGene024907-RA/KfGene024952-RA/KfGene027835-RA/KfGene030922-RA/KfGene032975-RA/KfGene036809-RA/KfGene036818-RA/KfGene038429-RA/KfGene039917-RA/KfGene039949-RA/KfGene045466-RA/KfGene046110-RA/KfGene046111-RA/KfGene046240-RA/KfGene058959-RA/KfGene060141-RA",32,"18","Higher_in_LP6_CAM"
