"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Timepoint","Direction"
"00710","00710","54/976","132/10648",0.409090909090909,4.46311475409836,12.7177109905949,9.24385582454978e-23,3.06896013375053e-20,2.2282557724441e-20,"KfGene000528-RA/KfGene001359-RA/KfGene001627-RA/KfGene002788-RA/KfGene002819-RA/KfGene003805-RA/KfGene003837-RA/KfGene004125-RA/KfGene004175-RA/KfGene004468-RA/KfGene004483-RA/KfGene006301-RA/KfGene006401-RA/KfGene006698-RA/KfGene006729-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene009128-RA/KfGene009143-RA/KfGene010114-RA/KfGene012662-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene019050-RA/KfGene019478-RA/KfGene019547-RA/KfGene020915-RA/KfGene020932-RA/KfGene022097-RA/KfGene023571-RA/KfGene023587-RA/KfGene023695-RA/KfGene023703-RA/KfGene024487-RA/KfGene024519-RA/KfGene028830-RA/KfGene029912-RA/KfGene033355-RA/KfGene036265-RA/KfGene036811-RA/KfGene039491-RA/KfGene039498-RA/KfGene039528-RA/KfGene040550-RA/KfGene041095-RA/KfGene042251-RA/KfGene042276-RA/KfGene046355-RA/KfGene046483-RA/KfGene048527-RA/KfGene048531-RA",54,"10","Higher_in_LP6_CAM"
"01120","01120","144/976","718/10648",0.200557103064067,2.18804511621535,10.4713077393308,1.03317027291483e-20,1.71506265303862e-18,1.2452420657763e-18,"KfGene000528-RA/KfGene001359-RA/KfGene001627-RA/KfGene001749-RA/KfGene001766-RA/KfGene002788-RA/KfGene002819-RA/KfGene003805-RA/KfGene003837-RA/KfGene004125-RA/KfGene004175-RA/KfGene004468-RA/KfGene004483-RA/KfGene006301-RA/KfGene006401-RA/KfGene006698-RA/KfGene006729-RA/KfGene006766-RA/KfGene007042-RA/KfGene007051-RA/KfGene008398-RA/KfGene008566-RA/KfGene009024-RA/KfGene009128-RA/KfGene009143-RA/KfGene009285-RA/KfGene009369-RA/KfGene010020-RA/KfGene010114-RA/KfGene010169-RA/KfGene010619-RA/KfGene010774-RA/KfGene011563-RA/KfGene011586-RA/KfGene012662-RA/KfGene013553-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene016319-RA/KfGene016399-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene018994-RA/KfGene019050-RA/KfGene019359-RA/KfGene019478-RA/KfGene019547-RA/KfGene020027-RA/KfGene020283-RA/KfGene020915-RA/KfGene020932-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021303-RA/KfGene021651-RA/KfGene021654-RA/KfGene021720-RA/KfGene022097-RA/KfGene022843-RA/KfGene023137-RA/KfGene023519-RA/KfGene023525-RA/KfGene023571-RA/KfGene023587-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024487-RA/KfGene024519-RA/KfGene025521-RA/KfGene026928-RA/KfGene028065-RA/KfGene028075-RA/KfGene028108-RA/KfGene028115-RA/KfGene028429-RA/KfGene028830-RA/KfGene029263-RA/KfGene029912-RA/KfGene030591-RA/KfGene032531-RA/KfGene032975-RA/KfGene033355-RA/KfGene033377-RA/KfGene033570-RA/KfGene035272-RA/KfGene035310-RA/KfGene035532-RA/KfGene036265-RA/KfGene036341-RA/KfGene036395-RA/KfGene036761-RA/KfGene036811-RA/KfGene036816-RA/KfGene036818-RA/KfGene036830-RA/KfGene038092-RA/KfGene038096-RA/KfGene038178-RA/KfGene038671-RA/KfGene038925-RA/KfGene038927-RA/KfGene038991-RA/KfGene038993-RA/KfGene039491-RA/KfGene039498-RA/KfGene039528-RA/KfGene039917-RA/KfGene039949-RA/KfGene040550-RA/KfGene041045-RA/KfGene041095-RA/KfGene041145-RA/KfGene042251-RA/KfGene042276-RA/KfGene042550-RA/KfGene042705-RA/KfGene043724-RA/KfGene043780-RA/KfGene043929-RA/KfGene044395-RA/KfGene044411-RA/KfGene045618-RA/KfGene046355-RA/KfGene046483-RA/KfGene048527-RA/KfGene048531-RA/KfGene050847-RA/KfGene050914-RA/KfGene052317-RA/KfGene052322-RA/KfGene053059-RA/KfGene054831-RA/KfGene055553-RA/KfGene057760-RA/KfGene058959-RA/KfGene060141-RA/KfGene060394-RA/KfGene060545-RA",144,"10","Higher_in_LP6_CAM"
"01200","01200","115/976","537/10648",0.21415270018622,2.33637085203163,10.0947943075028,7.1030689660823e-19,7.86072965579775e-17,5.70737822186964e-17,"KfGene000528-RA/KfGene001030-RA/KfGene001106-RA/KfGene001359-RA/KfGene001627-RA/KfGene002788-RA/KfGene002819-RA/KfGene003805-RA/KfGene003837-RA/KfGene004125-RA/KfGene004175-RA/KfGene004468-RA/KfGene004483-RA/KfGene006301-RA/KfGene006401-RA/KfGene006698-RA/KfGene006729-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene009128-RA/KfGene009143-RA/KfGene009285-RA/KfGene009369-RA/KfGene010114-RA/KfGene010619-RA/KfGene010774-RA/KfGene011563-RA/KfGene011586-RA/KfGene012662-RA/KfGene013223-RA/KfGene013266-RA/KfGene013553-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene016319-RA/KfGene016399-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene018994-RA/KfGene019050-RA/KfGene019359-RA/KfGene019478-RA/KfGene019547-RA/KfGene020027-RA/KfGene020149-RA/KfGene020915-RA/KfGene020932-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021303-RA/KfGene021651-RA/KfGene021654-RA/KfGene021720-RA/KfGene022097-RA/KfGene023137-RA/KfGene023519-RA/KfGene023525-RA/KfGene023571-RA/KfGene023587-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024487-RA/KfGene024519-RA/KfGene025521-RA/KfGene026928-RA/KfGene028108-RA/KfGene028115-RA/KfGene028429-RA/KfGene028830-RA/KfGene029912-RA/KfGene030591-RA/KfGene033355-RA/KfGene033377-RA/KfGene033570-RA/KfGene036234-RA/KfGene036265-RA/KfGene036275-RA/KfGene036395-RA/KfGene036811-RA/KfGene036816-RA/KfGene036818-RA/KfGene036830-RA/KfGene038671-RA/KfGene039491-RA/KfGene039498-RA/KfGene039528-RA/KfGene039917-RA/KfGene039949-RA/KfGene040550-RA/KfGene041045-RA/KfGene041095-RA/KfGene041145-RA/KfGene042251-RA/KfGene042276-RA/KfGene045618-RA/KfGene046355-RA/KfGene046483-RA/KfGene047682-RA/KfGene048527-RA/KfGene048531-RA/KfGene050459-RA/KfGene050847-RA/KfGene050914-RA/KfGene053952-RA/KfGene054831-RA/KfGene055553-RA/KfGene060394-RA/KfGene060545-RA",115,"10","Higher_in_LP6_CAM"
"05120","05120","38/976","89/10648",0.426966292134831,4.65813225271689,11.0083797515304,3.86209029060777e-17,3.20553494120445e-15,2.32741756986626e-15,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene010112-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031702-RA/KfGene032347-RA/KfGene033720-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene042423-RA/KfGene042552-RA/KfGene042703-RA/KfGene043637-RA/KfGene043961-RA/KfGene043981-RA/KfGene044125-RA/KfGene044143-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene060687-RA",38,"10","Higher_in_LP6_CAM"
"05323","05323","35/976","80/10648",0.4375,4.77305327868852,10.7602390806288,2.71110904287879e-16,1.80017640447151e-14,1.30703993856683e-14,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene010112-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene023146-RA/KfGene023154-RA/KfGene027825-RA/KfGene031702-RA/KfGene032347-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044125-RA/KfGene044143-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene060687-RA",35,"10","Higher_in_LP6_CAM"
"04966","04966","27/976","61/10648",0.442622950819672,4.82894383230314,9.52659820028764,5.06344823347987e-13,2.8017746891922e-11,2.03426253590683e-11,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene010112-RA/KfGene016341-RA/KfGene016375-RA/KfGene020079-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene032347-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044125-RA/KfGene044143-RA/KfGene044780-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene060687-RA",27,"10","Higher_in_LP6_CAM"
"05110","05110","36/976","107/10648",0.336448598130841,3.67059905009959,8.81942079533788,1.54352483686977e-12,6.70931752254658e-11,4.87138146056806e-11,"KfGene003351-RA/KfGene003366-RA/KfGene008502-RA/KfGene010112-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene020079-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene027825-RA/KfGene031326-RA/KfGene031334-RA/KfGene031702-RA/KfGene032347-RA/KfGene035470-RA/KfGene038703-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044125-RA/KfGene044143-RA/KfGene044780-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene060687-RA",36,"10","Higher_in_LP6_CAM"
"00630","00630","45/976","157/10648",0.286624203821656,3.12702307611987,8.52891873169806,1.6167030174811e-12,6.70931752254658e-11,4.87138146056806e-11,"KfGene000528-RA/KfGene001030-RA/KfGene001106-RA/KfGene001359-RA/KfGene001627-RA/KfGene006698-RA/KfGene006766-RA/KfGene007042-RA/KfGene008398-RA/KfGene008566-RA/KfGene010774-RA/KfGene011563-RA/KfGene011586-RA/KfGene013223-RA/KfGene013266-RA/KfGene016319-RA/KfGene016399-RA/KfGene018994-RA/KfGene020027-RA/KfGene020149-RA/KfGene020283-RA/KfGene021651-RA/KfGene021654-RA/KfGene021720-RA/KfGene028108-RA/KfGene028115-RA/KfGene033377-RA/KfGene036234-RA/KfGene036275-RA/KfGene038925-RA/KfGene038927-RA/KfGene038991-RA/KfGene038993-RA/KfGene039491-RA/KfGene041045-RA/KfGene041145-RA/KfGene042251-RA/KfGene042276-RA/KfGene047682-RA/KfGene050459-RA/KfGene052317-RA/KfGene052322-RA/KfGene054831-RA/KfGene055553-RA/KfGene060394-RA",45,"10","Higher_in_LP6_CAM"
"00190","00190","61/976","259/10648",0.235521235521236,2.56949806949807,8.1227705711403,2.57490436320978e-12,9.49853609539609e-11,6.89652747573147e-11,"KfGene001979-RA/KfGene003351-RA/KfGene003366-RA/KfGene006043-RA/KfGene006081-RA/KfGene006087-RA/KfGene008502-RA/KfGene010112-RA/KfGene015451-RA/KfGene015479-RA/KfGene016341-RA/KfGene016375-RA/KfGene017696-RA/KfGene020079-RA/KfGene020167-RA/KfGene022117-RA/KfGene022136-RA/KfGene022137-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene023944-RA/KfGene027825-RA/KfGene031702-RA/KfGene032347-RA/KfGene033159-RA/KfGene035097-RA/KfGene035098-RA/KfGene038535-RA/KfGene038703-RA/KfGene041090-RA/KfGene041093-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044125-RA/KfGene044143-RA/KfGene044780-RA/KfGene045226-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene047705-RA/KfGene050847-RA/KfGene050914-RA/KfGene051861-RA/KfGene052253-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene054218-RA/KfGene054247-RA/KfGene055030-RA/KfGene055066-RA/KfGene057585-RA/KfGene057598-RA/KfGene057796-RA/KfGene057800-RA/KfGene060070-RA/KfGene060687-RA",61,"10","Higher_in_LP6_CAM"
"00910","00910","25/976","60/10648",0.416666666666667,4.5457650273224,8.74901181409706,1.9086743087659e-11,6.3367987051028e-10,4.60090964955149e-10,"KfGene000421-RA/KfGene000508-RA/KfGene007042-RA/KfGene008566-RA/KfGene010169-RA/KfGene013223-RA/KfGene013266-RA/KfGene020283-RA/KfGene022843-RA/KfGene022924-RA/KfGene030591-RA/KfGene034850-RA/KfGene034852-RA/KfGene034962-RA/KfGene035532-RA/KfGene038925-RA/KfGene038927-RA/KfGene038991-RA/KfGene038993-RA/KfGene044395-RA/KfGene044411-RA/KfGene045465-RA/KfGene047682-RA/KfGene052317-RA/KfGene052322-RA",25,"10","Higher_in_LP6_CAM"
